inchi,-1997955083,-1997944512,-1969325932,-1969315361,-1968998231,-1968998220,-1968998219,-1807065362,-1807065351,-1806737661,-1806737650,-919561681,-919561670,-919233980,-919233969,-909402950,-909402609,67,78,79,2144,2485,2516,66531,66872,77102,78063,78074,78075,2062528,2073099,2390229,2390240,2420020,2420031,2420361,63938435,63949006,64266136,74097166,74097507,75020687,75021028,75031258,1315623736,1325454766,1630216696,1630227267,1982091552,1982419253,1992250283,1992250624,-1997955072,-1997954742,-1997627382,-1969325921,-1969325920,-1969325591,-1807065021,-1807054791,-1796906631,-919561669,-919561340,-919551110,-909402939,-909402938,77113,2390570,74097177,74107737,75020698,1315296035,-1997954587,-1954549596,-1954549585,-1854809317,-1854809316,-1854808987,-1807064866,-1664513912,-1664503682,-1664503670,-919561185,-461495254,-461495253,-461494924,83,2640,2652,67027,78559,81907,2077904,2435396,2539184,64415091,75497343,78714771,78714782,1773362792,1996867888,75020699,-1796906620,64266477,1630217037,1630544397,1992260854,-1854798757,-1854798745,-1664186552,-1664186541,2539195,78714783,78715112,75031270,-1997478427,-1997478055,-1969325560,-1969325436,-1969314400,-1969310556,-1969310545,-1968849276,-1959167201,-1959151825,-1959151813,-1954181533,-1854809328,-1854469587,-1854451836,-1854451824,-1843399375,-1843398879,-1792289026,-1792277494,-1664514253,-1664514241,-1653432001,-1653431989,-1310805710,-1310790334,-1310790322,-919561309,-919550149,-919546305,-919546294,-919204189,-919204177,-919203693,-919085025,-904785345,-604164364,-604164352,-604163992,-450085312,-450084816,2527,66903,78404,78571,81918,81919,82290,2074060,2390725,2420032,2420516,2430591,2435779,2539196,2539537,2539556,2551057,63949967,63953811,64295927,64415463,74112542,75021059,75021183,75036063,75036074,75348388,75348884,75509216,78726303,79082834,79082850,1315772691,1326378287,1330072371,1330083903,1659322503,1773362451,1773719943,1982449044,1982568208,1993173804,1993189180,1996879420,-604641020,-1968968440,-1968968428,-919203817,-908479429,-908479417,-908479057,2420392,64296299,75032219,1315653527,1326389819,1658845847,1658846219,1658857379,1659203339,1993174176,1993185336,-1997616811,-1987796352,-1969315020,-1968987660,-1954539025,-1854481627,-1796578930,-1664514242,-1654355522,-1654355510,-1492144701,-1492144690,-919223398,-909075249,-909075237,-461495265,-461167564,2496,77443,2073440,2400800,2400811,2420372,2435407,2539525,64276707,74108078,74424867,75021039,75031599,75497684,78725342,1640375427,1992577984,-1807064990,75032231,-1997954711,-1807053830,-1711663573,-1711663561,-1711652041,-1521963144,-1521963133,-1521605652,-1521605640,-908479418,88,2795,86712,2688139,2688151,83332376,83332748,-1997939211,-1840032981,-1840032980,-1840032651,-1807049490,-1806573330,-1206447496,-1206437266,-1206437254,-919545809,2656,82403,2078400,2554560,64430467,79191427,79191438,1330549027,1788139128,1982583584,1997344544,-1997939707,-1997478416,-1954549584,-1954549255,-1807049986,-1806588706,-1806588365,-1792289015,-1792288685,-919233968,-909402454,-461484694,-461484682,64415432,74097662,75497354,1330082942,1630232072,1630693352,1773373022,1773690152,1992265659,1996868229,1996878459,-1854481616,-1854481615,-1806737165,-1806588695,-1654355181,-919233484,-1997943551,-1968968429,-1806707870,-1806707859,-909402578,-908479088,74097538,1630228228,1658846188,1658856418,1993174145
Nematostella_1,18,62,12,26,10,22,24,5,5,25,22,4,2,15,24,13,24,84,27,25,60,52,25,39,27,66,25,23,1,22,69,26,23,15,25,25,14,42,29,23,49,9,26,38,7,23,15,64,3,35,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nematostella_2,34,66,41,24,19,21,23,18,5,40,21,24,11,23,23,22,22,124,33,39,104,58,39,93,26,74,42,26,5,79,72,46,22,41,24,23,71,46,45,45,45,37,24,44,18,56,32,66,60,62,42,23,6,2,4,14,6,6,9,2,4,6,13,6,2,6,6,4,2,4,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nematostella_3,37,53,42,20,18,16,18,21,6,35,16,20,16,19,18,21,18,104,25,34,88,46,33,80,23,61,36,20,5,71,64,43,17,35,19,19,63,41,46,47,37,34,20,35,20,57,37,59,52,58,44,21,5,1,2,12,1,1,7,1,2,11,11,1,1,1,3,2,1,2,1,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nematostella_4,37,53,42,20,18,16,18,21,6,35,16,20,16,19,18,21,18,104,25,33,88,46,33,80,23,61,36,20,5,71,64,43,17,35,19,19,63,41,46,47,37,34,20,35,20,57,37,59,52,58,44,21,5,1,2,12,1,1,7,1,2,11,11,1,1,1,3,2,1,2,1,28,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nematostella_5,43,68,46,25,23,21,23,21,9,45,21,20,20,24,23,24,23,129,36,44,106,64,44,93,30,78,47,25,8,79,81,55,22,46,24,24,66,51,58,57,47,45,25,45,25,70,43,74,52,73,54,26,7,1,6,16,7,5,11,1,6,12,15,5,1,5,9,6,1,6,5,28,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nematostella_6,43,71,46,26,23,22,24,21,9,46,22,20,20,25,24,24,24,132,37,45,108,66,45,94,31,81,48,26,8,79,84,56,23,47,25,25,66,53,59,58,49,44,26,47,25,72,43,77,52,75,55,27,7,1,6,18,5,5,11,1,6,12,17,5,1,5,9,6,1,6,5,28,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nematostella_7,10,34,26,13,9,11,13,2,1,19,11,1,14,12,13,9,11,57,14,30,44,26,30,31,12,38,30,12,9,19,35,21,12,29,14,12,10,23,20,18,23,26,13,23,8,25,9,33,1,30,17,11,0,0,0,16,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nematostella_8,7,26,5,11,6,8,10,4,1,13,8,2,3,9,10,5,9,41,13,15,31,24,15,23,12,29,15,9,3,17,31,14,9,13,11,10,14,19,17,10,19,10,11,17,4,13,7,28,12,20,10,10,1,0,2,4,4,4,2,0,2,0,4,4,0,4,3,2,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nematostella_9,14,43,7,18,11,13,16,8,3,24,13,4,3,16,16,9,15,66,18,21,52,35,21,42,19,45,21,14,3,32,51,24,14,19,17,16,27,32,30,19,31,13,18,28,9,28,16,48,24,37,20,17,1,0,2,4,4,4,2,0,2,0,4,4,0,4,3,2,0,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
