inchi,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372,PC373,PC374,PC375,PC376,PC377,PC378,PC379,PC380,PC381,PC382,PC383,PC384,PC385,PC386,PC387,PC388,PC389,PC390,PC391,PC392,PC393,PC394,PC395,PC396,PC397,PC398,PC399,PC400,PC401,PC402,PC403,PC404
"InChI=1S/C9H10O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,10-11H,5H2,(H,12,13)",1.85770103,2.547480111,3.727555196,2.085351014,2.974433569,3.036568746,2.909805369,3.07913164,2.685793136,2.956089071,3.149214188,2.954788991,3.370784382,3.309476476,2.932596467,2.893205194,3.108418897,2.726339607,2.950704348,2.7061334,2.901103371,2.70713412,3.158741276,3.022337443,2.917806072,2.791560733,2.833598172,2.904249558,2.854817732,2.9105691,3.006050471,2.915580007,2.922869676,2.985670927,2.868668129,2.919614726,2.705249984,2.745099435,2.835198216,3.140487576,2.775605348,2.837667342,2.838392887,2.812614338,2.958972841,2.807489985,2.897874834,2.847611548,3.104030697,2.96649106,2.843040049,2.668626236,2.825876013,2.983886504,2.82305529,2.890231978,3.010196173,2.815228049,2.896075535,2.794303056,2.850509098,3.048957912,2.936578867,3.015829866,2.853071082,2.992092522,2.895153355,2.955657887,3.082216111,3.021267483,2.919767209,2.89190447,2.953374898,2.995375597,2.955603415,2.920253502,2.95547121,2.955906509,2.893902338,3.011329489,2.972152512,2.856896844,2.942667928,2.889589717,2.848026311,2.853881174,2.873469955,2.867699565,2.894066925,2.902280061,2.889552381,2.976520385,2.830139673,2.788478113,2.865286786,2.96405454,2.910098369,2.875663835,2.905677377,2.946556964,2.891220049,2.897625827,2.961932094,2.92486128,2.984501465,2.877524966,2.941726247,2.920570473,2.873949134,2.891145884,2.946314045,2.886262137,2.914067948,2.979837192,2.957223391,2.912771024,2.954196246,2.863012515,2.891059765,2.929985585,2.973295594,2.976775452,2.869469517,2.897230394,2.956023128,2.993219691,2.867153713,2.917279074,2.908760988,2.926836289,2.952716871,2.942465331,2.931520814,2.882272403,2.910540942,2.907384107,2.902851105,2.932094109,2.934832789,2.890826559,2.900997299,2.960434751,2.919616147,2.928609712,2.901772107,2.906067605,2.923741893,2.921139478,2.921550518,2.924652504,2.879917657,2.944513889,2.882030498,2.916885844,2.897587866,2.951061412,2.909114404,2.90819757,2.905272484,2.901076986,2.925747713,2.927927204,2.95123084,2.922570374,2.929047319,2.924412331,2.926912532,2.9589238,2.924806265,2.911243645,2.901524682,2.928581571,2.945612572,2.937155969,2.921729947,2.906217223,2.925308186,2.938276669,2.927190657,2.927055921,2.91155536,2.932753048,2.919154045,2.942246223,2.88656243,2.926556846,2.939583736,2.911504295,2.942906551,2.916241094,2.938880872,2.927778087,2.925576151,2.93175179,2.936044377,2.918666512,2.921944044,2.937041371,2.908407896,2.93263592,2.918929223,2.911465857,2.926549866,2.914551244,2.920485098,2.932716173,2.912729913,2.930627903,2.918041438,2.922947935,2.917295831,2.927825866,2.916399915,2.922877696,2.932253152,2.926234833,2.896854623,2.943315813,2.914080566,2.933977468,2.922750683,2.932218404,2.917538244,2.91837278,2.915866955,2.918373855,2.926057426,2.906506726,2.928373258,2.922953933,2.92005993,2.92671392,2.925408186,2.917272779,2.922879601,2.923371196,2.921063147,2.926978474,2.921704799,2.926206495,2.923922514,2.918384775,2.928079096,2.936091545,2.923344602,2.910954843,2.926342436,2.933462409,2.919096108,2.921647583,2.927539241,2.917380354,2.922963464,2.926078434,2.927198539,2.914100882,2.929333516,2.920887242,2.917600767,2.92716159,2.909546999,2.91238532,2.920584908,2.922688387,2.911077181,2.911376365,2.917849917,2.922374351,2.926716961,2.911973919,2.92646907,2.91659863,2.920296633,2.924887193,2.923842662,2.922961059,2.926963458,2.92360796,2.925763211,2.925584461,2.91830685,2.922764745,2.921498406,2.922832132,2.921296132,2.920849606,2.922624901,2.926561273,2.924016315,2.922747892,2.91924798,2.925045248,2.924101657,2.922195211,2.911213396,2.919984226,2.921485215,2.925592673,2.922695343,2.921118414,2.922129933,2.923536746,2.921373679,2.919835584,2.919834272,2.91574647,2.921526393,2.922963348,2.922278469,2.921093471,2.925843978,2.924949229,2.925022561,2.919026403,2.920794658,2.92331887,2.920536542,2.920246968,2.919936143,2.922647851,2.922384456,2.921253686,2.923421315,2.923577187,2.923067395,2.923326628,2.922164622,2.922457009,2.922887136,2.92047701,2.923438092,2.923639753,2.924915728,2.920137174,2.924353962,2.921714266,2.922817951,2.922684142,2.92137329,2.922138428,2.921765923,2.922473948,2.921702308,2.922835766,2.921473153,2.922347217,2.922570851,2.922642618,2.922578013,2.922295878,2.922965957,2.92388475,2.922725642,2.922549757,2.921832904,2.922504892,2.922536357,2.922265659,2.922004841,2.922170782,2.922711471,2.922083863,2.92229388,2.922166144,2.922123293,2.92204565,2.922324714,2.922342246,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392
"InChI=1S/C4H8O3/c1-2-3(5)4(6)7/h3,5H,2H2,1H3,(H,6,7)",0.97085678,2.288814647,3.171160972,2.530479688,2.767023325,2.773378364,3.422936298,2.790195688,2.901854309,3.002390916,2.627531626,2.644877461,2.945356914,2.968919271,3.157132165,2.963131812,3.005899845,3.188820013,3.073838825,2.885762275,3.063979849,2.874082782,2.962836082,3.04668459,2.92671992,2.906470491,3.045865999,2.950381235,2.973529089,2.871442629,3.140865611,2.822610895,3.101913961,2.984231333,2.934613759,2.868434927,2.696211156,2.944894807,2.897186847,3.084064514,3.062625272,2.884514107,2.785913946,2.853370672,3.127580978,2.95521777,2.832626112,2.944573414,3.044276755,2.791365101,2.939310239,2.866226705,2.845866734,3.072185377,2.953926749,2.847043112,3.04511619,2.85202341,2.987930233,2.941998062,2.746418392,2.919996428,3.009051043,3.01057005,2.919982444,2.884618555,2.93300206,2.928863083,3.073653267,2.923200843,2.897313178,2.899954943,2.947099077,2.987514416,2.985848042,2.916267111,2.885958953,2.967192184,2.987841667,2.874697741,2.97028312,2.84575062,2.956825879,2.873146444,2.873116578,2.858660192,2.870900246,2.939275755,2.826337954,2.914684872,2.895065399,2.94994916,2.877467429,2.860391966,2.889710664,2.998419661,2.951604361,2.88312894,2.896902321,2.926173093,2.839358391,2.872696232,2.920441541,2.918348002,2.93576282,2.875377406,2.933830567,2.913742966,2.895010137,2.901999053,2.960358352,2.882343657,2.940485311,2.938317156,2.988619986,2.96211305,2.952107465,2.913372019,2.915997265,2.949005195,2.936993041,2.925346419,2.912931446,2.939077569,2.943703461,2.953475222,2.92016371,2.894962734,2.953676517,2.895912552,2.93301166,2.944841382,2.917642675,2.89526112,2.928609334,2.928177991,2.911126435,2.905703569,2.905036108,2.920715531,2.958635896,2.948030001,2.893749312,2.959370798,2.925409121,2.89890107,2.935835281,2.926032852,2.943625087,2.956300488,2.889201966,2.93298444,2.932008171,2.920528532,2.885064064,2.953027291,2.909555038,2.937366321,2.910081175,2.885915018,2.933211653,2.918619554,2.938678569,2.931660054,2.94669592,2.912524599,2.93417637,2.934082517,2.923723429,2.920069117,2.908359528,2.907189912,2.937405931,2.947818456,2.931998005,2.907644526,2.932354585,2.92688316,2.930974464,2.915689939,2.911363481,2.925617313,2.923879058,2.928350413,2.9283331,2.912899639,2.940473602,2.930196864,2.913645458,2.916033892,2.937724442,2.929608283,2.926181494,2.927738141,2.929094913,2.928089118,2.919292783,2.933511659,2.916879645,2.941494588,2.931881146,2.918015971,2.928376263,2.921916394,2.929887561,2.922565988,2.922396011,2.928232614,2.923620635,2.929482218,2.912320897,2.938831828,2.924940038,2.920439648,2.925041377,2.922589138,2.9168452,2.9384998,2.929507534,2.934281223,2.918422702,2.934629427,2.913274181,2.924190834,2.923012097,2.897876981,2.916536769,2.91055685,2.923661574,2.928522499,2.918077421,2.926052787,2.927434784,2.916207964,2.92661388,2.91116959,2.919132083,2.920324168,2.928303077,2.913806133,2.932620435,2.919216753,2.929507577,2.918155762,2.932711175,2.924739613,2.915806966,2.931404109,2.917624404,2.92010231,2.922174811,2.912576711,2.918389625,2.92813071,2.920680522,2.920146434,2.930125981,2.915334238,2.92310363,2.916846328,2.923869327,2.924312793,2.91939011,2.929303839,2.923176966,2.918665177,2.923928449,2.920625047,2.923571912,2.927905728,2.927009463,2.921352464,2.915004162,2.91885501,2.923085334,2.919867971,2.914389711,2.920208285,2.926883084,2.922540727,2.916715803,2.925315035,2.923623225,2.924309305,2.924673982,2.918144587,2.924306252,2.917440798,2.921646687,2.922495753,2.922671227,2.925031084,2.915802102,2.925922489,2.920531567,2.922131197,2.926167992,2.9199938,2.922027062,2.921475769,2.923991618,2.919114179,2.920987923,2.926380932,2.91704788,2.926093758,2.924766687,2.924690695,2.919261878,2.92713342,2.92390477,2.923966498,2.923139756,2.924408752,2.919178163,2.922901302,2.922430638,2.924822439,2.91995583,2.918952391,2.919779876,2.924720584,2.92180428,2.924892772,2.922762493,2.919535623,2.919753188,2.925424573,2.924702461,2.922994258,2.921935517,2.921675931,2.922752063,2.921543645,2.922249942,2.921747265,2.919970434,2.923829305,2.920085648,2.923101658,2.921930535,2.923298468,2.92313777,2.921202621,2.920890909,2.922660822,2.92202131,2.922488375,2.921603786,2.922684144,2.924251956,2.922320906,2.921878522,2.921753567,2.922364113,2.920951384,2.923354752,2.921752703,2.92250235,2.922381938,2.922427916,2.921933066,2.922371501,2.922269087,2.922337528,2.922327024,2.92225262,2.922294507,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392
"InChI=1S/C26H54NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h20,22,26,28H,5-19,21,23-25H2,1-4H3",1.99598269,2.211397331,2.091572307,4.555887928,3.759699428,1.512410802,2.025285048,1.452959554,2.320502842,2.64345356,2.395355311,3.240263157,2.996113412,2.921132861,3.211645732,3.394971706,2.64503046,2.592838463,3.410988071,3.355273148,2.734854836,3.028842845,2.983560906,2.844039058,3.081945097,2.943610981,3.045336089,2.745472075,3.046932406,2.936964653,2.771574948,2.621000509,2.853097021,3.066420478,2.781577517,3.03457073,2.935950743,2.853921399,3.05300434,2.972304149,2.961296879,2.976582674,2.675001778,3.123316265,3.267752093,2.639410005,2.966487921,2.668275944,2.805802306,2.789724349,2.835452241,2.945340765,2.858696591,2.963589591,2.859579589,2.834034989,2.778708589,2.908169934,3.03220687,3.060186792,2.840446739,2.756155438,2.790198899,2.844144744,2.661376364,2.958519755,3.098445133,2.945687196,3.037270772,2.891768099,2.772029078,2.977577239,2.971389871,3.013090256,2.846890668,2.793970921,3.089484273,3.088776253,2.951771129,2.915691769,2.94957337,2.967167551,2.917799277,2.960879987,2.895592312,2.867733072,2.946186889,2.897201626,2.885237664,2.901868862,2.928882001,2.894056513,2.922300317,2.875624638,2.958348373,2.882782235,2.824601901,2.975316647,2.962280842,2.868638623,2.973723471,2.864803637,2.856973481,2.990316541,2.899615637,2.865133486,2.899846681,2.95132889,2.968489256,2.893693417,2.968964778,2.890139149,2.997019074,2.984904013,2.848297858,2.926688158,2.996900212,2.933814536,2.875239305,2.93659287,2.944624425,2.876747787,2.876791258,2.888578655,2.948774295,2.982293508,2.939999105,2.935479902,2.832829199,2.944331013,2.956206922,2.926735179,2.951373035,2.950737285,2.893258784,2.938859577,2.944281917,2.896214983,2.913609705,2.911825808,2.866476839,2.937151804,2.844785962,2.900866994,2.895562035,2.925766465,2.897081652,2.923942673,2.932514451,2.888427511,2.967614195,2.92777241,2.880883778,2.913507409,2.914723472,2.926616245,2.88449481,2.956969098,2.923733283,2.915719401,2.903210532,2.926391719,2.922784792,2.929695254,2.938137469,2.919625784,2.956024615,2.943291577,2.918304755,2.941487609,2.909104415,2.893408074,2.941454117,2.892014259,2.911910525,2.916113399,2.88995367,2.945434875,2.952273598,2.907153945,2.948258199,2.940153145,2.923420809,2.937282794,2.914183508,2.889039187,2.904400728,2.912564469,2.920107575,2.921646296,2.907319828,2.905754603,2.916519862,2.911455051,2.928006858,2.935406918,2.894114017,2.921417314,2.936500315,2.911378595,2.924986933,2.918438493,2.938937044,2.952339748,2.906045119,2.915719306,2.931394493,2.940758548,2.921851136,2.914453881,2.914535575,2.922321013,2.913261733,2.92157475,2.916387109,2.915423573,2.926489449,2.91182729,2.931228353,2.925750434,2.930516266,2.927978816,2.930023654,2.919442754,2.922522725,2.909446135,2.931178043,2.911690263,2.922211495,2.909065508,2.91489955,2.914942126,2.921431828,2.929144214,2.928312656,2.935571694,2.940180465,2.921036243,2.912509464,2.902684397,2.910279309,2.919675395,2.923856704,2.918582806,2.926801914,2.92992575,2.939763946,2.91962467,2.907756082,2.92249066,2.943639998,2.907374067,2.925474869,2.917394475,2.924042101,2.915249362,2.917836171,2.92082377,2.927974526,2.920478405,2.913503223,2.925667045,2.924183831,2.906769372,2.920931675,2.911579658,2.92943271,2.906979005,2.926644218,2.934351993,2.919654894,2.915452579,2.920945778,2.924221885,2.917789391,2.920154863,2.9260245,2.920399656,2.912788493,2.918329706,2.902447992,2.922990762,2.9320396,2.916639863,2.925747095,2.933208035,2.920470888,2.925893828,2.919555689,2.925366189,2.911904233,2.917560935,2.91846593,2.933350725,2.91390056,2.927673678,2.928168123,2.91723381,2.922669171,2.918891067,2.917924746,2.926206823,2.9238327,2.916708557,2.918527623,2.92488506,2.917024951,2.923115947,2.919350777,2.913105513,2.924756734,2.92305363,2.920356067,2.92334205,2.916877146,2.918558714,2.933853315,2.930728846,2.928941041,2.923598107,2.923628065,2.923584481,2.92797764,2.925888108,2.918458588,2.929539132,2.924852103,2.920792861,2.922568566,2.922356122,2.91915712,2.921277229,2.920333396,2.924703393,2.917848431,2.921747401,2.923214868,2.922074597,2.920320582,2.922359081,2.919543306,2.920490862,2.920851813,2.922187573,2.924493427,2.924577123,2.923155156,2.92057854,2.922133427,2.921790063,2.921553571,2.924213903,2.922854548,2.923921012,2.921905467,2.920741125,2.919830922,2.922133893,2.922024734,2.923453564,2.921690635,2.9219092,2.921961324,2.922088255,2.922746643,2.922095096,2.922561602,2.922273758,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392
"InChI=1S/C5H10O3/c1-3-5(2,8)4(6)7/h8H,3H2,1-2H3,(H,6,7)",1.045656069,2.226915135,3.118889429,2.548271804,2.745715831,2.704856895,3.404814101,2.746019341,2.895629714,2.894543186,2.714529864,2.608147145,2.951360907,3.025767325,3.168789737,3.007580394,3.039515476,3.206819233,3.085483504,2.868369992,3.086110096,2.940911199,2.940435844,2.96269799,2.940787856,2.970387105,3.054402197,3.004111656,2.891965864,2.93619618,3.071982978,2.747103917,3.06821333,3.003730031,2.892100882,2.970412069,2.731224506,3.061850375,2.962765749,2.944210632,3.106686268,2.85780365,2.768357998,2.892481179,3.038556024,3.019308438,2.84366889,3.111579423,2.996638015,2.785725426,2.941383563,2.879600881,2.921590212,2.995070884,2.999473077,2.88463091,3.011081714,2.847105195,2.897489472,2.899472989,2.824899338,2.795965906,3.007284629,2.840328137,2.97392962,2.914215039,2.979343763,2.92437374,3.013258378,2.916970582,2.900373128,3.022538229,2.986314209,2.943768012,2.881911773,2.866099575,2.872193963,2.955655506,3.035940817,2.926059183,2.940788821,2.918318765,2.939224066,2.880204353,2.839288458,2.910272842,2.89998664,2.912287393,2.950221759,2.969524171,2.90726881,2.936688984,2.907451003,2.873701476,2.895853527,2.9567601,2.958541153,2.933684433,2.906622763,2.904888997,2.808946538,2.906537469,2.872464086,3.025412765,2.92674611,2.899361169,2.949579125,2.94438445,2.888752197,2.914155275,2.875686401,2.900833921,2.944290671,2.936106065,2.990822199,2.940956863,2.897526192,2.918590948,2.901736741,2.902605305,2.92736827,2.891264191,2.892615196,2.928277677,2.912358125,2.859395655,2.938729822,2.907982258,2.966353142,2.861840879,2.8772748,2.949173348,2.914761161,2.872715234,2.93150949,2.908742262,2.955731154,2.938193407,2.931572911,2.909834339,2.930734853,2.94926834,2.890922293,2.956522593,2.935807417,2.945063153,2.90205157,2.896791436,2.908532357,2.975295904,2.897244716,2.914646724,2.884047567,2.896658585,2.924586829,2.916229334,2.92270636,2.9445355,2.93997432,2.906980002,2.919933582,2.95018715,2.929190466,2.962415997,2.932729929,2.886474776,2.867428913,2.920654466,2.927836813,2.900182542,2.926241245,2.917364998,2.933770321,2.959671667,2.910535391,2.911515368,2.919139641,2.911937331,2.903703131,2.895187864,2.916845556,2.937970415,2.922675339,2.947465856,2.889458579,2.951276542,2.92336551,2.908493338,2.921504986,2.89361325,2.908054691,2.910595561,2.914926094,2.916524846,2.912799136,2.939238118,2.93126357,2.92686166,2.958663809,2.934507824,2.945819922,2.916511022,2.927925375,2.889172966,2.913913354,2.932746674,2.928491119,2.932958766,2.915380683,2.912279526,2.923210167,2.941673809,2.919047164,2.912579954,2.924721511,2.924621056,2.912725382,2.951769131,2.933190426,2.928866294,2.914661507,2.913198454,2.924353388,2.92435288,2.924102715,2.895505307,2.913378021,2.925839268,2.922560371,2.930504133,2.935312971,2.927021173,2.914067178,2.932975816,2.917653883,2.907457312,2.926302972,2.926691611,2.927075577,2.921323139,2.933109787,2.928446445,2.92237375,2.927174173,2.921201818,2.923449798,2.92255814,2.921109043,2.917423962,2.911632864,2.922693314,2.924344916,2.915927811,2.925708187,2.926624672,2.929231227,2.916241882,2.934417524,2.914575591,2.913655987,2.927130928,2.919829365,2.910209048,2.915607032,2.920245988,2.938650894,2.927746809,2.918771328,2.922465956,2.913920923,2.933864921,2.931872321,2.924552654,2.922547716,2.922719967,2.914032013,2.921326262,2.929850888,2.91934449,2.916615919,2.926998872,2.924238359,2.923384212,2.922439169,2.91816863,2.916512971,2.919543492,2.920693324,2.921057145,2.919579869,2.923313637,2.925049174,2.916359711,2.924566727,2.921348014,2.918071421,2.927164419,2.923073092,2.921843276,2.926399297,2.926853486,2.918954791,2.919602983,2.917377347,2.924066687,2.924537231,2.921551725,2.921816146,2.923808812,2.922156074,2.923834872,2.923109899,2.925599839,2.926912327,2.920609317,2.923747455,2.924751975,2.930217224,2.922779155,2.921879383,2.920381476,2.926176614,2.920927227,2.925291929,2.919128959,2.924543056,2.922974286,2.924618476,2.92552537,2.922503994,2.91946026,2.923368817,2.921939136,2.923081605,2.9220666,2.92394331,2.923837271,2.923364636,2.921564947,2.923093495,2.925043156,2.924152512,2.91939875,2.920256348,2.922397498,2.921544928,2.920740471,2.920688784,2.920773973,2.923952942,2.923400281,2.922997437,2.921863172,2.922365166,2.921958144,2.923392781,2.922267852,2.92189459,2.921787082,2.922605947,2.923110546,2.921471997,2.922039478,2.92272652,2.922173553,2.922186306,2.922118484,2.92228953,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392,2.922306392
